Tweets,created,Tweet Count,Retweets,Day,Date,,,,,,,,,,
"RT @meiklwagner: Alien (Original Soundtrack From The Twentieth Century-Fox Film, Main Title) - Jerry Goldsmith, 1979, 20th Century Rec.
On…",3/25/2021 9:44:18 AM,13,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Blue Mood - Swing Out Sister, 1985, Mercury Records.
On YouTube: https://t.co/wJlHE6yteB

#FridaysForFuture #Berlin<U+0001F451> #Clim…",3/25/2021 9:43:55 AM,9,TRUE,25,3/25/2021,,,,,,,,,,
"RT @meiklwagner: Die Kamera liebt Sie &amp; Sie die Kamera, 
unfortunately long back, even from the point of view of a Homo Sapiens.
Swing Out…",3/25/2021 9:43:29 AM,14,TRUE,25,3/25/2021,,,,,,,,,,
"Days after the Nigerian military shot at peaceful protesters, there are still so many unanswered questions. Who gav… https://t.co/uHQCY715sW",3/25/2021 9:42:43 AM,7,FALSE,25,3/25/2021,,,,,,,,,,
@_SirWilliam_ That guy kept mum on Lautech prolonged strike despite being the univ chancellor. When people were cro… https://t.co/RgqMb2UJKx,3/25/2021 9:38:53 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
It's time to finally end impunity for police brutality and torture in #Nigeria. Send an email to President @MBuhari… https://t.co/jaOr6EDOye,3/25/2021 9:38:26 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"@SameOldRexx @Phil_thd @cchukudebelu @Kumatorr ANPP, ACN, APGA, CPC &amp; nw APC were long in d opposition zone &amp; their… https://t.co/pampNmW3fP",3/25/2021 9:38:03 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
Triumphant (feat. Bella Shmurda) by Olamide #EndSARS https://t.co/X3p003xsop,3/25/2021 9:37:32 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @Mo_Fiyinfun: Never again should a police officer tell a Nigerian ""I will shoot you and nothing will happen"" #EndSARS",3/25/2021 9:36:49 AM,4,TRUE,25,3/25/2021,,,,,,,,,,
"Police Brutality is on the rise again, everybody please be your brothers keeper.

Bring your phones out, record, as… https://t.co/nyj6elSrLp",3/25/2021 9:36:36 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
Carry Us Go by Blackface #EndSARS https://t.co/NjuWbcMOYu,3/25/2021 9:35:19 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @precious_anson: They wouldn’t let us talk! They wouldn’t let us Fly <U+0001F614><U+0001F1F3><U+0001F1EC> #OccupyLekkiTollGate #EndSARS #EndPoliceBrutality Life’sGood @i…,3/25/2021 9:34:16 AM,10,TRUE,25,3/25/2021,,,,,,,,,,
I met an elderly woman at the bank today. She sells bottle drinks in bulk. Her shop was burgled and razed during th… https://t.co/EwpdSm0Orn,3/25/2021 9:29:23 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
This was Tinubu mocking the #endsars protesters that got killed in the #LekkiMassacre. Some people still think this… https://t.co/BMtOM7lVyM,3/25/2021 9:28:30 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @Des43012897: After Magu stole all recovered loot, @MBuhari brought another fulani. Turn by turn looting of @OfficialAPCNg #EndSARS #Sor…",3/25/2021 9:27:16 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"Petition 3 is OYJPPB/041. The petition is between Mr Umoru Adamu and The Nigeria Police, Saki Area Command. The pet… https://t.co/hjsyhQtZjw",3/25/2021 9:26:14 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @onlyonelade: Never forgotten #EndSARS https://t.co/pP9ljdemgh,3/25/2021 9:26:10 AM,7,TRUE,25,3/25/2021,,,,,,,,,,
God has prospered the works of my hands. What God cannot do does not exist #7amFirePrayers #NSPPD #EndSARS… https://t.co/LI80Cyc8jH,3/25/2021 9:26:06 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @onelifeng: The fourth petition is for one Mr Kunle Ajayi against the Nigerian Police Bodija, Ibadan.
According to the Petitioner as at…",3/25/2021 9:24:07 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"The second petition is OYJPPB/019.   The petition is between Mr Sesan Opadotun's Family &amp; Commissioner of Police, O… https://t.co/0GhtjAOJ0X",3/25/2021 9:21:31 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @PremiumTimesng: #EndSARS: ‘My eyes saw pepper in police detention’ – Petitioner https://t.co/D6v6y222G0,3/25/2021 9:21:02 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"If a CP at this level could be unprofessional in his conduct, then he doesn't worth that rank.
Don't just deploy hi… https://t.co/cnfPazJLA5",3/25/2021 9:18:50 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @EtimOyoIta: Who ordered the shooting of #EndSARS protesters at Lekki toll gate on 20/10/2020?

#LekkiMassacre",3/25/2021 9:18:08 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
@aproko_doctor @Letter_to_Jack N<U+1ECD>nso no talk this one oo.. No be we comot for #EndSARS.? Them carry gun.. We go aga… https://t.co/587S76GoSY,3/25/2021 9:18:00 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"@UchePOkoye FG didn't dialogue with #EndSARS protesters, its ipob they will dialogue with.

Fulani can only dialogu… https://t.co/pcDHL3RQN7",3/25/2021 9:17:24 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"According to him, it is sad for a ministry that is saddled with the responsibility of alleviating poverty to be ope… https://t.co/KSKANmSHUz",3/25/2021 9:16:58 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @itsQueenyx: We were too busy dancing to take in what he was actually saying!<U+0001F97A><U+0001F494>#EndSARS https://t.co/fMbC43EDU4,3/25/2021 9:16:49 AM,14064,TRUE,25,3/25/2021,,,,,,,,,,
Chop Elbow by prettyboydo #EndSARS https://t.co/Q6jymKUbjA,3/25/2021 9:16:36 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @2dmaxo: If you are advising Charles Soludo, tell him to throw his weight behind the actualization of #EndSARS or keep mute.

APGA may h…",3/25/2021 9:14:45 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @Aloma_Dmw: Make one player just score for <U+0001F1F3><U+0001F1EC> and shout who gave the order <U+270A><U+0001F3FF> #EndSARS #LekkiMassacre #EndBadGoveranceInNigeria,3/25/2021 9:13:19 AM,6,TRUE,25,3/25/2021,,,,,,,,,,
"@fopara03 We have but they killed us. 

We are yet to get justice for the #EndSARS massacre.",3/25/2021 9:12:54 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @vicksate: @MobilePunch What a shame! The moment #endsars protesters were gunned down by it own government that sworn to protect them, i…",3/25/2021 9:12:21 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
@AyoBankole @ihmcleancare Nna man! Nigeria will need more than this action. #bokoharam #Kinappers #Bandit… https://t.co/nmCJgzd3lt,3/25/2021 9:11:32 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @Bedford315: Governor point and kill of Lagos state #EndSARS #revolutionNow,3/25/2021 9:11:24 AM,3,TRUE,25,3/25/2021,,,,,,,,,,
The members of the Panel seem to know the accused DPOs first name as Moruf Odunayo and will be providing the Legal… https://t.co/b1fo7k3OAw,3/25/2021 9:11:05 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
It seems the Police is not ready for this case as their lawyer is explaining how they tried to get records of the s… https://t.co/12TR64iQHV,3/25/2021 9:11:05 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"The fourth petition is for one Mr Kunle Ajayi against the Nigerian Police Bodija, Ibadan.
According to the Petition… https://t.co/mFnRnX9gAR",3/25/2021 9:11:04 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"#EndSARS 
A bad system like a bad leader does not appear bad to those who benefit from it.

They do everything to d… https://t.co/rnuht2788J",3/25/2021 9:09:29 AM,5,FALSE,25,3/25/2021,,,,,,,,,,
"RT @GrassrootsPoli2: Grassroot political and leadership enlightenment is an organization that carries out political activism, enlightenment…",3/25/2021 9:08:22 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @GrassrootsPoli2: The possibility of a new and a better Nigeria is what we preach.. We are optimistic that this nation can be a better p…,3/25/2021 9:08:19 AM,3,TRUE,25,3/25/2021,,,,,,,,,,
"The first petition is OYJPPB/016. The petition is between Hon Ojo Samson Bamidele and the Commissioner of Police, O… https://t.co/TDvNQNPrVF",3/25/2021 9:07:58 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @FolaRichest: Bishop Oyedepo and wife paying homage to Daddy G.O on his birthday 
#EndSARS #bellashmurda https://t.co/IetbPih98u",3/25/2021 9:07:41 AM,221,TRUE,25,3/25/2021,,,,,,,,,,
"@FS_Yusuf_ <U+0001F914>but they told #EndSARS protesters to stop protest even without any cogent assurances. Now, look where w… https://t.co/quaP0G4XXO",3/25/2021 9:07:29 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
A fact-finding mission was conducted in 7 states by the AGFCS during the peak of the #EndSARS protests in Nigeria.T… https://t.co/0QKXKbb8Un,3/25/2021 9:05:27 AM,9,FALSE,25,3/25/2021,,,,,,,,,,
Today is the last Judicial Panel Sitting for the week and there are ten petitions before the panel. Six of the peti… https://t.co/cpeHh0lFF0,3/25/2021 9:05:02 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"@FineboyBella - @PoliceNG Extort Me Of $200
#PoliceBrutality #EndSARS #EndPoliceBrutalityinNigeria… https://t.co/MorCRhaYb8",3/25/2021 9:04:38 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @GabiPapas: Today: 148 days after the #LekkiMassacre we’re still waiting for Justice.
We demand justice.
We’ll get justice!<U+0001F4AA><U+0001F3FF>
We’ll NEVE…",3/25/2021 9:04:36 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @AdenreleIsaac: We all thought the system is too big to change,  

But guess what?

We are the system.  #EndSARS",3/25/2021 9:03:19 AM,5,TRUE,25,3/25/2021,,,,,,,,,,
"RT @YeleSowore: Congrats, but don’t worry, those responsible for #LekkiMassacre during #EndSARS will not go unpunished, from #Buratai to @j…",3/25/2021 9:03:13 AM,1182,TRUE,25,3/25/2021,,,,,,,,,,
@DSVRT The Man on your dp has nothing to say about #Endsars 20-10-20 <U+0001F1F3><U+0001F1EC> <U+0001FA78> <U+0001F480> but yet you’re using him as the face of your Movement...smh.,3/25/2021 9:02:39 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @temilol38114579: So Nigerians<U+0001F4AD> <U+0001F62A> next presidential vote is 2023? Are we campaigning? Any updates on the new party? Young politicians? A…,3/25/2021 9:01:58 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
#Ekiti State To Disburse Compensation To First Batch Of #ENDSARS Beneficiaries https://t.co/q512i4Z2gV #boove… https://t.co/wlTEVoDI8N,3/25/2021 9:01:21 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @lazy_walk: Finally on Vice news #EndSARS https://t.co/UEEAGrtwtd,3/25/2021 9:01:15 AM,3,TRUE,25,3/25/2021,,,,,,,,,,
"It also struggles with explosive population growth, income #inequality, insufficient #infrastructure, #pollution, s… https://t.co/4ljlAWLagZ",3/25/2021 8:59:49 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"Who ordered the shooting of #EndSARS protesters at Lekki toll gate on 20/10/2020?

#LekkiMassacre",3/25/2021 8:59:20 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"#EndSARS was really dark, I was always angry, I was saying things like KYS to Garba smh",3/25/2021 8:59:06 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @sikaNtiAnaaa: It will cost you 0.00 to retweet!
 #EndSARS 
We stand with Nigeria <U+0001F1F3><U+0001F1EC> 
<U+0001F1EC><U+0001F1ED>X<U+0001F1F3><U+0001F1EC> https://t.co/lL1HtQe3WL",3/25/2021 8:58:15 AM,4474,TRUE,25,3/25/2021,,,,,,,,,,
"It is becoming clearer to me that barbarism, brutality, savagery,  oppression and impunity are all ingrained in our… https://t.co/hBxE20nfNL",3/25/2021 8:56:26 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
The third petition for one Mr Umaru Adamu has been adjourned for mention or striking out. The petitioner has never… https://t.co/Hy0KqKxgfP,3/25/2021 8:55:37 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
He needs y'all #EndSARS https://t.co/IdM9f1Q0gy,3/25/2021 8:54:28 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"RT @YIAGA: The Year 2020 was  eventful with the ravaging COVID-19 pandemic, issues around Gender-based violence,  #EndSARS movement and ele…",3/25/2021 8:53:13 AM,44,TRUE,25,3/25/2021,,,,,,,,,,
That is really commendable hoping the fool @jharmo castigating Buhari for this will get sense and withdraw his stup… https://t.co/Cr9FHLp396,3/25/2021 8:51:37 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
Make one player just score for <U+0001F1F3><U+0001F1EC> and shout who gave the order <U+270A><U+0001F3FF> #EndSARS #LekkiMassacre #EndBadGoveranceInNigeria,3/25/2021 8:51:23 AM,6,FALSE,25,3/25/2021,,,,,,,,,,
"Glorified #thursdaymorning with a praised heart to the #creator of #possibilities and beauty.

#ThursdayMotivation… https://t.co/BvyWjQL7xs",3/25/2021 8:50:13 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @OgbeniOladeji: Hello Anonymous, I've checked my phone 300times, mi o ti ri alert <U+0001F62A><U+0001F62A><U+0001F62A> #EndSARS https://t.co/4LHJaG2VcH",3/25/2021 8:49:34 AM,11,TRUE,25,3/25/2021,,,,,,,,,,
"The petitioner is currently at Adeoyo Hospital awaiting surgery so was represented by his lawyer, his mum and one L… https://t.co/2LcuRzFnTE",3/25/2021 8:49:33 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
The first petitioner for today's sitting is Mr Sesan Opadotun against the Commissioner of Police Oyo State.… https://t.co/SbBRWzCVzW,3/25/2021 8:49:33 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @DangbanaManager: Moma Ping Buhari ati Sanwoolu fun 20/10/2020 if I catch them  #EndSARS,3/25/2021 8:49:29 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
RT @onelifeng: The Panel sitting for today began at 9:22am with the first petition as that of Hon Ojo Bamidele against the Commissioner of…,3/25/2021 8:49:22 AM,2,TRUE,25,3/25/2021,,,,,,,,,,
"RT @Horbe7: Bola Tinubu, who didn’t visit or donate one kobo to victims of the Sasa market crisis, or to victims of the Ijesha market fire…",3/25/2021 8:49:11 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
Thing is this government don’t care about the people and they do anything possible to stay in power. I’ll be in my… https://t.co/DiAEmtBvhP,3/25/2021 8:49:11 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @Bedford315: Governor point and kill of Lagos state #EndSARS #revolutionNow https://t.co/WyVOfJ5AvY,3/25/2021 8:49:04 AM,3,TRUE,25,3/25/2021,,,,,,,,,,
Moma Ping Buhari ati Sanwoolu fun 20/10/2020 if I catch them  #EndSARS,3/25/2021 8:48:40 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
@jeriboss @Adesunkanmifiz Some youths made millions from #EndSARS selling stuff at protest grounds. Some of my youn… https://t.co/66wjd8TsSe,3/25/2021 8:47:21 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
The Panel sitting for today began at 9:22am with the first petition as that of Hon Ojo Bamidele against the Commiss… https://t.co/veX1C3WyTz,3/25/2021 8:46:42 AM,2,FALSE,25,3/25/2021,,,,,,,,,,
"RT @iSlimfit: 5 months already.
Never to be forgotten. <U+270A><U+0001F3FE>

#LekkiMassacre #ENDSars #EndPoliceBrutality https://t.co/M1I3ly25UT",3/25/2021 8:46:29 AM,2758,TRUE,25,3/25/2021,,,,,,,,,,
when I go through through your platform and saw all the good work you have been doing in the others life… https://t.co/Ds4LuagAZM,3/25/2021 8:46:12 AM,4,FALSE,25,3/25/2021,,,,,,,,,,
"@DeleFarotimi #FaceYourFear<U+0001F1F3><U+0001F1EC> #EndSARS
You are not trouble maker, but you want to make peace with a trouble maker!… https://t.co/Lu6cSQYZha",3/25/2021 8:46:07 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"Bola Tinubu, who didn’t visit or donate one kobo to victims of the Sasa market crisis, or to victims of the Ijesha… https://t.co/DIMbcOUSb8",3/25/2021 8:44:47 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
Governor point and kill of Lagos state #EndSARS #revolutionNow https://t.co/WyVOfJ5AvY,3/25/2021 8:44:42 AM,3,FALSE,25,3/25/2021,,,,,,,,,,
"Suez canal blockage could raise crude oil prices https://t.co/OOYTs2T39y

#<U+0635><U+0628><U+0627><U+062D>_I<U+0644><U+062E><U+064A><U+0631> 
#<U+0635><U+0628><U+0627><U+062D>_<U+0627><U+0644><U+0633><U+0639><U+0627><U+062F><U+0647> 
#<U+0635><U+0628><U+0627><U+062D>_<U+0627><U+0644><U+062E><U+064A><U+0631>… https://t.co/eeYpfvg8XQ",3/25/2021 8:43:21 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @QueenSamira16: It will not cost you any thing to retweet this 
lets SOROSOKE 

Falz #EndSARS Mr Macaroni Ambode #DemNoBornDemPapaWell T…",3/25/2021 8:42:22 AM,11466,TRUE,25,3/25/2021,,,,,,,,,,
#EndSARS arsonists burnt this business's multimillion naira office with billions worth of electrical stock at New R… https://t.co/FMHJFEAffk,3/25/2021 8:41:05 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@TheNationNews Why call them yahoo boys? Did you conclude after investigation or you did because they were young an… https://t.co/JNQxSBPRyY,3/25/2021 8:40:15 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@Danladi02597326 @AishaYesufu Nigeria is beyond redemption and the evil ones holding it in chains are not ready to… https://t.co/qJhC7Plwq2,3/25/2021 8:38:57 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @Behtee: What God cannot do doesn't exist.
Have a productive week tweeps <U+0001F618>

#ASUU #RevolutionNow #endsars https://t.co/EdbghtYUln",3/25/2021 8:38:22 AM,17,TRUE,25,3/25/2021,,,,,,,,,,
"On the issue of state policing, my fear is the propensity for abuse by state governors and the question of funding.… https://t.co/urEQUoj2Np",3/25/2021 8:38:08 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @hi_ImLeti: I support the Black community, I’m apart of the #LBGTQ community, #EndSARS and #AsianLivesMatter<U+203C><U+FE0F> We’re in this TOGETHER <U+0001F5A4><U+2728>",3/25/2021 8:37:28 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"@channelstv Self-delusion is the worst thing ever.
How much did he donate to the victims of #EndSARS? Tinubu is old… https://t.co/EECK0sK6DT",3/25/2021 8:36:56 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @GovSamuelOrtom: The Federal Government should order thorough investigation into the shooting that led to the death of some of the prote…,3/25/2021 8:36:56 AM,77,TRUE,25,3/25/2021,,,,,,,,,,
"RT @_goldenremi: ""Support one yen yen yen. it's easy to talk..m sheybii you'll give me the urgent 2k to be giving them abii""
We obviously c…",3/25/2021 8:36:44 AM,3,TRUE,25,3/25/2021,,,,,,,,,,
"I support the Black community, I’m apart of the #LBGTQ community, #EndSARS and #AsianLivesMatter<U+203C><U+FE0F> We’re in this TOGETHER <U+0001F5A4><U+2728>",3/25/2021 8:36:12 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
"Governor Fayemi opens up on how he was a victim of police attack despite his position as governor.
Read Details:… https://t.co/h4TT5w7uM5",3/25/2021 8:35:21 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @Galaticos32: From Fela African China oritse femi and a lot more and we still have a long way to go <U+0001F62D><U+0001F62D> 

#ENDSARS https://t.co/jJXx4Zx6MU",3/25/2021 8:34:29 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
"the organisation during #endsars should be understudied &amp; seen how it can be applied to ""political organisation""… https://t.co/TmqPiEvkOj",3/25/2021 8:33:41 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
RT @Gentlelookz: It’s been 5months. We won’t forget #EndSARS,3/25/2021 8:29:15 AM,4,TRUE,25,3/25/2021,,,,,,,,,,
@Adeokin001 @Uniform87260634 @DejiAdesogan The true yorubas know where their enemies you follow #EndSARS you go see… https://t.co/lXlRvt0Ak5,3/25/2021 8:29:09 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@hi_ImLeti #EndSARS and remember that #AsianLivesMatter,3/25/2021 8:28:28 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
@JajaPhD @Juadeb1 Exactly the kinda profiling we fought for during #EndSARS,3/25/2021 8:27:46 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"According to most Nigeria youths.
segalink betrayed #EndSARS.
True or False 
#mindsetQuiz",3/25/2021 8:26:33 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
RT @NdidiUwechue: Any honest self-determination group will IMMEDIATELY join with the Constitutional Force Majeure (Confom) of NINAS... That…,3/25/2021 8:26:10 AM,7,TRUE,25,3/25/2021,,,,,,,,,,
RT @bk_knowledge: Pi has not been listed on any exchange but it’s in the spot light. Take a look at what it’s been valued. Subscribe for mo…,3/25/2021 8:25:52 AM,1,TRUE,25,3/25/2021,,,,,,,,,,
Pi has not been listed on any exchange but it’s in the spot light. Take a look at what it’s been valued. Subscribe… https://t.co/lBn441Lxg7,3/25/2021 8:25:15 AM,1,FALSE,25,3/25/2021,,,,,,,,,,
RT @frankdonga_: Tweeter algorithm is simple. If users ignore other hashtags and keep using #EndSARS it will show. I tweet in peace<U+0001F64F><U+0001F3FB>,3/25/2021 8:24:57 AM,29906,TRUE,25,3/25/2021,,,,,,,,,,
@TundeSmilez @SodiqTade <U+0001F600><U+0001F600><U+0001F600> Should we remind him both boys supported #EndSARS,3/25/2021 8:23:55 AM,0,FALSE,25,3/25/2021,,,,,,,,,,
"RT @The_uniquetoes: Original_Omo_Igboro #EndSARS #EndSWAT (@Kelvinstreetz1) Tweeted:
@its_mazzingar dropped a fresh visual for his love joi…",3/25/2021 8:22:48 AM,3,TRUE,25,3/25/2021,,,,,,,,,,
"RT @popcornandreels: Keanu Reeves Teams Up with Netflix for Film and Anime Adaption of His Comic Book ‘BRZRKR’
-
Catch More on THE MOVIES<U+0001F3AC>…",3/25/2021 8:20:55 AM,9,TRUE,25,3/25/2021,,,,,,,,,,
"RT @popcornandreels: ‘The Falcon And The Winter Soldier’ Becomes Most-Watched Disney+ Premiere Ever
-
Catch More on THE MOVIES<U+0001F3AC> with @iam_c…",3/25/2021 8:20:47 AM,7,TRUE,25,3/25/2021,,,,,,,,,,
